SPO#;CP_Bang;CP_GiayPhep;CP_VanChuyen;CP_VatTu;CP_Khac;CP_NhanCong;Total_Cost;ten_loai_bang_hieu;SPO_brand;Request Date;OutletID;Type;Requester;Outlet Name;status_SPO;Signage Class;Supplier;SS/SE;Sales Rep;item_bang_hiflex;item_bat_tha_hiflex;item_canopy;item_hop_den_hiflex;item_led_logo;item_bat_hiflex;item_tranh_dien;item_emblem;item_led;item_bang;item_standard;status_SPO;Area;Region;ASM Approve;SR Accepted Date;Budget;Complete/In progress;ASM Status;Pending At;Warchest/AP
878;0;0;0;1268000;0;0;1268000;;Larue;13/01/2026;878;New Signage Request;Tran Huu Tam;LOC PHAT;Area Sales Manager Approved (MOA ASM);Standard;Công ty TNHH MTV Quảng Cáo Phước Tiến;Vo Dang Khanh;Tran Huu Tam;0;0;0;0;0;2;0;0;0;2;2;Area Sales Manager Approved (MOA ASM);Quang Nam 1;Central Mid; 17/01/2026;;100%_LME2026_LME2026_1_Sales Dept;In progress;ASM approve;Sale team;AP
879;1535000;250000;0;2589000;0;0;4374000;bang hieu hiflex 1 mat ngoai troi;Larue;13/01/2026;879;New Signage Request;Tran Huu Tam;QUAN HAI PHUONG;Sales Rep Checked Variation;Standard;Công ty TNHH MTV Quảng Cáo Phước Tiến;Vo Dang Khanh;Tran Huu Tam;1;0;0;0;0;2;0;0;0;3;3;Sales Rep Checked Variation;Quang Nam 1;Central Mid; 17/01/2026;;100%_LME2026_LME2026_1_Sales Dept;In progress;ASM approve;nha ve;AP
880;2456000;250000;0;1819000;0;0;4525000;bang hieu hiflex 1 mat ngoai troi;Larue;13/01/2026;880;New Signage Request;Tran Huu Tam;BAU VAN;Sales Rep Checked Variation;Standard;Công ty TNHH MTV Quảng Cáo Phước Tiến;Vo Dang Khanh;Tran Huu Tam;1;0;0;0;0;0;0;0;0;1;1;Sales Rep Checked Variation;Quang Nam 1;Central Mid; 17/01/2026;;100%_LME2026_LME2026_1_Sales Dept;In progress;ASM approve;nha ve;AP
881;1726720;250000;0;500000;0;0;2476720;hop den hiflex 2 mat ngoai troi day du;Tiger;13/01/2026;881;New Signage Request;Le Nguyen Phat;Ghien Beer;Sales Supervisor Verified;Standard;Công ty TNHH Quảng Cáo Hoàng Vinh;Le Van Hoa;Le Nguyen Phat;0;0;0;1;0;0;0;0;0;1;1;Sales Supervisor Verified;Central 3;Central Coast South;;;100%_LME_LME2026_1_Sales Dept;In progress;In progress;nha ve;AP
882;4233000;250000;0;327600;0;0;4810600;bang hieu hiflex 1 mat ngoai troi, hop den hiflex 2 mat ngoai troi day du;Larue;13/01/2026;882;New Signage Request;TRAN PHUOC BUU KHANH;HONG QUAN (CHI PHUONG);Sales Rep Submitted;Standard;Công ty TNHH TM DV Quảng Cáo Hồ Đài;VAN CONG DIEP;TRAN PHUOC BUU KHANH;1;0;0;1;0;0;0;0;0;2;2;Sales Rep Submitted;South 2;Mekong Delta 1;;;100%_LME_S2-LME 2026_1_Sales Dept;In progress;In progress;Sale team;AP
883;0;250000;0;2413000;0;0;2663000;;Larue;13/01/2026;883;New Signage Request;Tran Huu Tam;PHAT TAI;Sales Rep Checked Variation;Standard;Công ty TNHH MTV Quảng Cáo Phước Tiến;Vo Dang Khanh;Tran Huu Tam;0;0;0;0;0;3;0;0;0;3;3;Sales Rep Checked Variation;Quang Nam 1;Central Mid; 17/01/2026;;100%_LME2026_LME2026_1_Sales Dept;In progress;ASM approve;nha ve;AP
884;10711500;250000;0;666000;0;0;11627500;hop den hiflex 1 mat ngoai troi day du, hop den hiflex 2 mat ngoai troi day du;Larue;13/01/2026;884;New Signage Request;Ngo Nhat Duc;HE PHO NUONG;Sales Rep Checked Variation;Standard;Công ty TNHH MTV QC và trang trí nội ngoại thất Ngọc Lý;Vuong Dang Luan;Ngo Nhat Duc;0;0;0;2;0;0;0;0;0;2;2;Sales Rep Checked Variation;Da Nang 1;Central Mid; 18/01/2026;;100%_LME2026_LME2026_1_Sales Dept;In progress;ASM approve;nha ve;AP
885;1759320;250000;0;0;0;0;2009320;hop den hiflex 1 mat ngoai troi day du;Tiger;13/01/2026;885;New Signage Request;Le Nguyen Phat;GA PHUONG;Sales Supervisor Verified;Standard;Công ty TNHH Quảng Cáo Hoàng Vinh;Le Van Hoa;Le Nguyen Phat;0;0;0;1;0;0;0;0;0;1;1;Sales Supervisor Verified;Central 3;Central Coast South;;;100%_LME_LME2026_1_Sales Dept;In progress;In progress;nha ve;AP
886;2023500;0;0;276000;0;0;2299500;hop den hiflex 2 mat ngoai troi day du;Larue;13/01/2026;886;New Signage Request;Ngo Nhat Duc;NUONG VOI;Sales Rep Checked Variation;Standard;Công ty TNHH MTV QC và trang trí nội ngoại thất Ngọc Lý;Vuong Dang Luan;Ngo Nhat Duc;0;0;0;1;0;0;0;0;0;1;1;Sales Rep Checked Variation;Da Nang 1;Central Mid; 18/01/2026;;100%_LME2026_LME2026_1_Sales Dept;In progress;ASM approve;nha ve;AP
887;1011750;250000;0;0;0;0;1261750;hop den hiflex 2 mat ngoai troi day du;Bivina;13/01/2026;887;New Signage Request;Le Nguyen Phat;BA NAM;Sales Supervisor Verified;Standard;Công ty TNHH Quảng Cáo Hoàng Vinh;Le Van Hoa;Le Nguyen Phat;0;0;0;1;0;0;0;0;0;1;1;Sales Supervisor Verified;Central 3;Central Coast South;;;100%_LME_LME2026_1_Sales Dept;In progress;In progress;nha ve;AP
888;1322020;0;138600;751500;0;0;2212120;hop den hiflex 2 mat ngoai troi day du;Larue;13/01/2026;888;New Signage Request;Tran Huu Tam;CO MAI;Area Sales Manager Approved (MOA ASM);Standard;Công ty TNHH MTV Quảng Cáo Phước Tiến;Vo Dang Khanh;Tran Huu Tam;0;0;0;1;0;0;0;0;0;1;1;Area Sales Manager Approved (MOA ASM);Quang Nam 1;Central Mid; 17/01/2026;;100%_LME2026_LME2026_1_Sales Dept;In progress;ASM approve;Sale team;AP
889;0;250000;0;1109500;0;0;1359500;;Larue;13/01/2026;889;New Signage Request;Nguyen Dang Son;DUNG CHAO VIT;Sales Rep Submitted;Standard;Công ty TNHH MTV Quảng Cáo Phước Tiến;Nguyen Truong Hoang;Nguyen Dang Son;0;0;0;0;0;1;0;0;0;1;1;Sales Rep Submitted;Da Nang 2;Central Mid;;;100%_LME2026_LME2026_1_Sales Dept;In progress;In progress;Sale team;AP
890;3258000;250000;0;751500;0;0;4259500;hop den hiflex 1 mat ngoai troi day du;Larue;13/01/2026;890;New Signage Request;Tran Huu Tam;Nha Quyen;Sales Rep Checked Variation;Standard;Công ty TNHH MTV Quảng Cáo Phước Tiến;Vo Dang Khanh;Tran Huu Tam;0;0;0;1;0;0;0;0;0;1;1;Sales Rep Checked Variation;Quang Nam 1;Central Mid; 17/01/2026;;100%_LME2026_LME2026_1_Sales Dept;In progress;ASM approve;nha ve;AP
891;1322020;0;0;234000;0;0;1556020;hop den hiflex 2 mat ngoai troi day du;Larue;13/01/2026;891;New Signage Request;Nguyen Dang Son;Quan Thu;Sales Rep Submitted;Standard;Công ty TNHH MTV Quảng Cáo Phước Tiến;Nguyen Truong Hoang;Nguyen Dang Son;0;0;0;1;0;0;0;0;0;1;1;Sales Rep Submitted;Da Nang 2;Central Mid;;;100%_LME2026_LME2026_1_Sales Dept;In progress;In progress;Sale team;AP
892;2698000;250000;138600;1145000;0;0;4231600;hop den hiflex 2 mat ngoai troi day du;Larue;13/01/2026;892;New Signage Request;Tran Huu Tam;CO BAY;Sales Rep Checked Variation;Standard;Công ty TNHH MTV Quảng Cáo Phước Tiến;Vo Dang Khanh;Tran Huu Tam;0;0;0;1;0;1;0;0;0;2;2;Sales Rep Checked Variation;Quang Nam 1;Central Mid; 17/01/2026;;100%_LME2026_LME2026_1_Sales Dept;In progress;ASM approve;nha ve;AP
893;2698000;0;0;234000;0;0;2932000;hop den hiflex 2 mat ngoai troi day du;Larue;13/01/2026;893;New Signage Request;Tran Huu Tam;QUE TOI;Area Sales Manager Approved (MOA ASM);Standard;Công ty TNHH MTV Quảng Cáo Phước Tiến;Vo Dang Khanh;Tran Huu Tam;0;0;0;1;0;0;0;0;0;1;1;Area Sales Manager Approved (MOA ASM);Quang Nam 1;Central Mid; 17/01/2026;;100%_LME2026_LME2026_1_Sales Dept;In progress;ASM approve;Sale team;AP
894;5430000;250000;0;210000;0;0;5890000;hop den hiflex 1 mat ngoai troi day du;Larue;13/01/2026;894;New Signage Request;Tran Huu Tam;BE THUI HONG PHAT;Area Sales Manager Approved...;Standard;Công ty TNHH MTV Quảng Cáo Phước Tiến;Vo Dang Khanh;Tran Huu Tam;0;0;0;1;0;0;0;0;0;1;1;Area Sales Manager Approved...;Quang Nam 1;Central Mid; 19/01/2026;;100%_LME2026_LME2026_1_Sales Dept;In progress;ASM approve;Sale team;AP
895;1322020;250000;0;1145000;0;0;2717020;hop den hiflex 2 mat ngoai troi day du;Larue;13/01/2026;895;New Signage Request;Tran Huu Tam;LONG NHAT;Sales Admin Rejected;Standard;Công ty TNHH MTV Quảng Cáo Phước Tiến;Vo Dang Khanh;Tran Huu Tam;0;0;0;1;0;1;0;0;0;2;2;Sales Admin Rejected;Quang Nam 1;Central Mid;;;100%_LME2026_LME2026_1_Sales Dept;In progress;In progress;Sale team;AP
896;2698000;0;0;751500;0;0;3449500;hop den hiflex 2 mat ngoai troi day du;Larue;13/01/2026;896;New Signage Request;LE VAN SON;LOC TUYEN;Sign Maker Checked Marquette;Standard;Công ty TNHH MTV Quảng Cáo Phước Tiến;Vo Duc Thanh;LE VAN SON;0;0;0;1;0;0;0;0;0;1;1;Sign Maker Checked Marquette;Quang Nam 2;Central Mid;;;100%_LME2026_LME2026_1_Sales Dept;In progress;In progress;Sale team;AP
897;0;250000;0;1736000;0;0;1986000;;Bivina;13/01/2026;897;New Signage Request;TRAN HONG CAM;Anh Phong;Sign Maker Checked Marquette;Standard;Công ty TNHH Mỹ Thuật Quảng Cáo Kiến Trúc Đỗ Lê;Nguyen Ngoc Trai;TRAN HONG CAM;0;0;0;0;0;1;0;0;0;1;1;Sign Maker Checked Marquette;Central 20;Central Coast North;;;100%_#_LME 2026_1_Sales Dept;In progress;In progress;Sale team;AP
898;8128000;250000;0;0;0;0;8378000;hop den hiflex 1 mat ngoai troi day du, hop den hiflex 2 mat ngoai troi day du;Bivina;13/01/2026;898;New Signage Request;Le Minh Tin;Dzo Dzo Quan;Sales Admin Full Checked;Standard;Công ty TNHH Mỹ Thuật Quảng Cáo Kiến Trúc Đỗ Lê;Nguyen Van Vinh;Le Minh Tin;0;0;0;2;0;0;0;0;0;2;2;Sales Admin Full Checked;Central 20;Central Coast North;;;100%_#_LME 2026_1_Sales Dept;In progress;In progress;Sale team;AP
899;758000;250000;0;392000;0;0;1400000;bang hieu hiflex 2 mat ngoai troi;Bivina;13/01/2026;899;New Signage Request;TRAN HONG CAM;THU;Sales Supervisor Verified;Standard;Công ty TNHH Mỹ Thuật Quảng Cáo Kiến Trúc Đỗ Lê;Nguyen Ngoc Trai;TRAN HONG CAM;1;0;0;0;0;0;0;0;0;1;1;Sales Supervisor Verified;Central 20;Central Coast North;;;100%_#_LME 2026_1_Sales Dept;In progress;In progress;nha ve;AP
900;5430000;0;0;0;0;0;5430000;hop den hiflex 1 mat ngoai troi day du;Tiger;13/01/2026;900;New Signage Request;Le Minh Tin;Kim Tuyet;Sign Maker Checked Marquette;Standard;Công ty TNHH Mỹ Thuật Quảng Cáo Kiến Trúc Đỗ Lê;Nguyen Van Vinh;Le Minh Tin;0;0;0;1;0;0;0;0;0;1;1;Sign Maker Checked Marquette;Central 20;Central Coast North;;;100%_#_LME 2026_1_Sales Dept;In progress;In progress;Sale team;AP
901;0;250000;0;1619000;0;0;1869000;;Bivina;13/01/2026;901;New Signage Request;Do Quoc Khiem;HUONG HUE;Sales Rep Accepted;Standard;Công ty TNHH Quảng Cáo TM Lam Sơn;Nguyen Lam Tuan;Do Quoc Khiem;0;0;0;0;0;1;0;0;0;1;1;Sales Rep Accepted;Central 8;Central Coast North; 16/01/2026; 19/01/2026;100%_#_LME 2026_1_Sales Dept;Complete;Complete;Complete;AP
902;0;250000;0;2365000;0;0;2615000;;Tiger;13/01/2026;902;New Signage Request;Do Quoc Khiem;MINH HOAN QUAN;Sign Maker Checked Marquette;Standard;Công ty TNHH Quảng Cáo TM Lam Sơn;Nguyen Lam Tuan;Do Quoc Khiem;0;0;0;0;0;1;0;0;0;1;1;Sign Maker Checked Marquette;Central 8;Central Coast North;;;100%_#_LME 2026_1_Sales Dept;In progress;In progress;Sale team;AP
903;0;250000;0;1619000;0;0;1869000;;Bivina;13/01/2026;903;New Signage Request;Do Quoc Khiem;CHI DAO 2;Sign Maker Installed Signage;Standard;Công ty TNHH Quảng Cáo TM Lam Sơn;Nguyen Lam Tuan;Do Quoc Khiem;0;0;0;0;0;1;0;0;0;1;1;Sign Maker Installed Signage;Central 8;Central Coast North; 16/01/2026;;100%_#_LME 2026_1_Sales Dept;Complete;Complete;Complete;AP
904;0;250000;0;3397300;0;0;3647300;;Larue;13/01/2026;904;New Signage Request;Nguyen Thanh Long;LAU BO THUY;Sales Supervisor Verified;Standard;Công ty TNHH MTV Quảng Cáo Phước Tiến;Nguyen Hoang Hien;Nguyen Thanh Long;0;0;0;0;0;3;0;0;0;3;3;Sales Supervisor Verified;Da Nang 3;Central Mid;;;100%_LME2026_LME2026_1_Sales Dept;In progress;In progress;nha ve;AP
905;3192800;250000;0;1019200;0;0;4462000;bang hieu hiflex 1 mat ngoai troi;Heineken;13/01/2026;905;New Signage Request;Huynh Cong Luc;QP7-DNTN TM & DV MINH THANH;Sales Rep Submitted;Standard;Công ty TNHH Mỹ Thuật Quảng Cáo Kiến Trúc Đỗ Lê;Tran Ngoc Tuan;Huynh Cong Luc;2;0;0;0;0;0;0;0;0;2;2;Sales Rep Submitted;DDT Central;Distributor;;;100%_LME 2026_DDT Central_1_Sales Dept;In progress;In progress;Sale team;AP
906;1842000;250000;0;397800;0;0;2489800;bang hieu hiflex 1 mat ngoai troi;Larue;13/01/2026;906;New Signage Request;NGUYEN TRONG NHAN (TG);KHANH TOAN;Sign Maker Checked Marquette;Standard;Công ty TNHH TM DV Quảng Cáo Hồ Đài;DUONG CHI CUONG;NGUYEN TRONG NHAN (TG);1;0;0;0;0;0;0;0;0;1;1;Sign Maker Checked Marquette;South 2;Mekong Delta 1;;;100%_LME_S2-LME 2026_1_Sales Dept;In progress;In progress;Sale team;AP
907;0;0;0;3037500;0;0;3037500;;;13/01/2026;907;New Signage Request;NGUYEN KHANH LINH;TH THU NGANH;Sign Maker Checked Marquette;Standard;Công ty TNHH DV Và TM Quảng Cáo An Giang;NGUYEN MINH TUAN;NGUYEN KHANH LINH;0;0;0;0;0;0;0;0;0;0;0;Sign Maker Checked Marquette;South 5;Mekong Delta 2;;;100%_LME_S5 LME 2026_1_Sales Dept;In progress;In progress;Sale team;AP
908;16650000;0;0;1600000;0;0;18250000;hop den hiflex 1 mat khong gan;Tiger;13/01/2026;908;New Signage Request;Tran Van Duong;BE 7 ( CHI NHANH 2 );Sales Rep Checked Variation;Standard;Công Ty TNHH Quảng Cáo Tây Ninh;PHAM VAN VINH;Tran Van Duong;0;0;0;1;0;0;0;0;0;1;1;Sales Rep Checked Variation;South 18;South West; 16/01/2026;;100%_S18_S18_Signage 2026_1_Sales Dept;In progress;ASM approve;nha ve;AP
909;1842000;250000;0;939000;0;0;3031000;bang hieu hiflex 1 mat ngoai troi;Larue;13/01/2026;909;New Signage Request;NGUYEN KHANH LINH;THUY TRANG;Sign Maker Checked Marquette;Standard;Công ty TNHH DV Và TM Quảng Cáo An Giang;NGUYEN MINH TUAN;NGUYEN KHANH LINH;1;0;0;0;0;0;0;0;0;1;1;Sign Maker Checked Marquette;South 5;Mekong Delta 2;;;100%_LME_S5 LME 2026_1_Sales Dept;In progress;In progress;Sale team;AP
910;1228000;250000;0;392000;0;0;1870000;bang hieu hiflex 1 mat ngoai troi;Bivina;13/01/2026;910;New Signage Request;PHAM MINH TAM;Tham;Sign Maker Checked Marquette;Standard;Công ty TNHH Mỹ Thuật Quảng Cáo Kiến Trúc Đỗ Lê;Huynh Tan Lai;PHAM MINH TAM;1;0;0;0;0;0;0;0;0;1;1;Sign Maker Checked Marquette;Central 20;Central Coast North;;;100%_#_LME 2026_1_Sales Dept;In progress;In progress;Sale team;AP
911;2698000;250000;0;4806000;0;0;7754000;hop den hiflex 2 mat ngoai troi day du;Larue;13/01/2026;911;New Signage Request;NGUYEN KHANH LINH;HOANG QUYEN;Sign Maker Checked Marquette;Standard;Công ty TNHH DV Và TM Quảng Cáo An Giang;NGUYEN MINH TUAN;NGUYEN KHANH LINH;0;0;0;1;0;1;0;0;0;2;2;Sign Maker Checked Marquette;South 5;Mekong Delta 2;;;100%_LME_S5 LME 2026_1_Sales Dept;In progress;In progress;Sale team;AP
912;758000;250000;0;1317000;0;0;2325000;bang hieu hiflex 2 mat ngoai troi;Bivina;13/01/2026;912;New Signage Request;PHAM MINH TAM;Xuan Hieu;Sign Maker Checked Marquette;Standard;Công ty TNHH Mỹ Thuật Quảng Cáo Kiến Trúc Đỗ Lê;Huynh Tan Lai;PHAM MINH TAM;1;0;0;0;0;0;0;0;0;1;1;Sign Maker Checked Marquette;Central 20;Central Coast North;;;100%_#_LME 2026_1_Sales Dept;In progress;In progress;Sale team;AP
913;14985000;0;0;1450000;0;0;16435000;hop den hiflex 1 mat khong gan;Tiger;13/01/2026;913;New Signage Request;Tran Van Duong;LAU MAM MIEN TAY PN;Sales Rep Checked Variation;Standard;Công Ty TNHH Quảng Cáo Tây Ninh;PHAM VAN VINH;Tran Van Duong;0;0;0;1;0;0;0;0;0;1;1;Sales Rep Checked Variation;South 18;South West; 16/01/2026;;100%_S18_S18_Signage 2026_1_Sales Dept;In progress;ASM approve;nha ve;AP
914;2698000;250000;0;0;0;0;2948000;hop den hiflex 2 mat ngoai troi day du;Larue;13/01/2026;914;New Signage Request;Phan Chi Tam;VAN TRUONG;Sign Maker Checked Marquette;Standard;Công ty TNHH TM DV Quảng Cáo Hồ Đài;TRUONG THE HIEP;Phan Chi Tam;0;0;0;1;0;0;0;0;0;1;1;Sign Maker Checked Marquette;South 2;Mekong Delta 1;;;100%_LME_S2-LME 2026_1_Sales Dept;In progress;In progress;Sale team;AP
915;0;550000;800000;1710000;0;329550;3389550;;;13/01/2026;915;New Signage Request;Bui Minh Tam;RUNG CHIEU;Sign Maker Installed Signage;Standard;Công Ty TNHH Dịch Vụ Quảng Cáo Mĩ Thi;Bui Ngoc Hung;Bui Minh Tam;0;0;0;0;0;0;0;0;0;0;0;Sign Maker Installed Signage;HCM 2;HCM Zone 1; 15/01/2026;;100%_LME 2026 - HCM 2_LME 2026 - HCM 2_1_Sales Dept;Complete;Complete;Complete;AP
916;0;250000;0;1545750;0;0;1795750;;Larue;13/01/2026;916;New Signage Request;NGUYEN KHANH LINH;HAI THO;Sign Maker Checked Marquette;Standard;Công ty TNHH DV Và TM Quảng Cáo An Giang;NGUYEN MINH TUAN;NGUYEN KHANH LINH;0;0;0;0;0;1;0;0;0;1;1;Sign Maker Checked Marquette;South 5;Mekong Delta 2;;;100%_LME_S5 LME 2026_1_Sales Dept;In progress;In progress;Sale team;AP
917;0;250000;0;2576250;0;0;2826250;;Larue;13/01/2026;917;New Signage Request;NGUYEN KHANH LINH;BAY TRI;Sign Maker Checked Marquette;Standard;Công ty TNHH DV Và TM Quảng Cáo An Giang;NGUYEN MINH TUAN;NGUYEN KHANH LINH;0;0;0;0;0;1;0;0;0;1;1;Sign Maker Checked Marquette;South 5;Mekong Delta 2;;;100%_LME_S5 LME 2026_1_Sales Dept;In progress;In progress;Sale team;AP
918;0;250000;0;2805450;0;0;3055450;;Larue;13/01/2026;918;New Signage Request;NGUYEN KHANH LINH;QUAN HUONG DONG;Sign Maker Checked Marquette;Standard;Công ty TNHH DV Và TM Quảng Cáo An Giang;NGUYEN MINH TUAN;NGUYEN KHANH LINH;0;0;0;0;0;1;0;0;0;1;1;Sign Maker Checked Marquette;South 5;Mekong Delta 2;;;100%_LME_S5 LME 2026_1_Sales Dept;In progress;In progress;Sale team;AP
919;2698000;250000;0;2061000;0;0;5009000;hop den hiflex 2 mat ngoai troi day du;Larue;13/01/2026;919;New Signage Request;NGUYEN KHANH LINH;CONG HIEU;Sales Rep Rejected;Standard;Công ty TNHH DV Và TM Quảng Cáo An Giang;NGUYEN MINH TUAN;NGUYEN KHANH LINH;0;0;0;1;0;1;0;0;0;2;2;Sales Rep Rejected;South 5;Mekong Delta 2;;;100%_LME_S5 LME 2026_1_Sales Dept;In progress;In progress;Sale team;AP
920;4540000;250000;0;1534800;0;0;6324800;bang hieu hiflex 1 mat ngoai troi, hop den hiflex 2 mat ngoai troi day du;Larue;13/01/2026;920;New Signage Request;Nguyen Nhut Tan;Huyen;Sign Maker Checked Marquette;Standard;Công ty TNHH TM DV Quảng Cáo Hồ Đài;NGUYEN VAN NHO;Nguyen Nhut Tan;1;0;0;1;0;0;0;0;0;2;2;Sign Maker Checked Marquette;South 2;Mekong Delta 1;;;100%_LME_S2-LME 2026_1_Sales Dept;In progress;In progress;Sale team;AP
921;2698000;0;0;276000;0;0;2974000;hop den hiflex 2 mat ngoai troi day du;Larue;13/01/2026;921;New Signage Request;TBA SUB DIST_DN1;TH PIT;Sales Supervisor Verified;Standard;Công ty TNHH MTV QC và trang trí nội ngoại thất Ngọc Lý;TBA  SS DISLITE DN1;TBA SUB DIST_DN1;0;0;0;1;0;0;0;0;0;1;1;Sales Supervisor Verified;Da Nang 1;Central Mid;;;100%_LME2026_LME2026_1_Sales Dept;In progress;In progress;nha ve;AP
922;5864400;250000;0;0;0;0;6114400;hop den hiflex 1 mat ngoai troi day du;Bivina;13/01/2026;922;New Signage Request;NGUYEN NGOC HAN;Anh Thuong;Sign Maker Checked Marquette;Standard;Công ty TNHH Mỹ Thuật Quảng Cáo Kiến Trúc Đỗ Lê;Nguyen Quoc Dung;NGUYEN NGOC HAN;0;0;0;1;0;0;0;0;0;1;1;Sign Maker Checked Marquette;Central 22;Central Coast North;;;100%_#_LME 2026_1_Sales Dept;In progress;In progress;Sale team;AP
923;7342650;250000;0;0;0;0;7592650;hop den hiflex 1 mat khong gan;Tiger;13/01/2026;923;New Signage Request;TBA SUB DIST_DN1;PHUOC THANH TAM;Sales Supervisor Verified;Standard;Công ty TNHH MTV QC và trang trí nội ngoại thất Ngọc Lý;TBA  SS DISLITE DN1;TBA SUB DIST_DN1;0;0;0;1;0;0;0;0;0;1;1;Sales Supervisor Verified;Da Nang 1;Central Mid;;;100%_LME2026_LME2026_1_Sales Dept;In progress;In progress;nha ve;AP
924;6516000;250000;0;210000;0;0;6976000;hop den hiflex 1 mat ngoai troi day du;Larue;13/01/2026;924;New Signage Request;Huynh Nhat Minh;BE THUI CAU MONG;Sign Maker Checked Marquette;Standard;Công ty TNHH MTV Quảng Cáo Phước Tiến;Ngo Dinh Khoa;Huynh Nhat Minh;0;0;0;1;0;0;0;0;0;1;1;Sign Maker Checked Marquette;Quang Nam 1;Central Mid;;;100%_LME2026_LME2026_1_Sales Dept;In progress;In progress;Sale team;AP
925;2698000;250000;0;1002000;0;0;3950000;hop den hiflex 2 mat ngoai troi day du;Larue;13/01/2026;925;New Signage Request;DO XUAN QUANG;TAP HOA CAM;Sales Rep Submitted;Standard;Công ty TNHH TM DV Quảng Cáo Hồ Đài;NGUYEN KIM PHUC;DO XUAN QUANG;0;0;0;1;0;0;0;0;0;1;1;Sales Rep Submitted;South 2;Mekong Delta 1;;;100%_LME_S2-LME 2026_1_Sales Dept;In progress;In progress;Sale team;AP
926;0;0;0;693000;0;0;693000;;Larue;13/01/2026;926;New Signage Request;Le Vuong Vu;TH MINH PHUONG;Sales Rep Submitted;Standard;Công ty TNHH MTV Quảng Cáo Phước Tiến;Nguyen Thanh Tung;Le Vuong Vu;0;0;2;0;0;0;0;0;0;2;2;Sales Rep Submitted;Da Nang 2;Central Mid;;;100%_LME2026_LME2026_1_Sales Dept;In progress;In progress;Sale team;AP
927;2698000;250000;0;0;0;0;2948000;hop den hiflex 2 mat ngoai troi day du;Larue;13/01/2026;927;New Signage Request;DO XUAN QUANG;KIEU MY;Sales Rep Submitted;Standard;Công ty TNHH TM DV Quảng Cáo Hồ Đài;NGUYEN KIM PHUC;DO XUAN QUANG;0;0;0;1;0;0;0;0;0;1;1;Sales Rep Submitted;South 2;Mekong Delta 1;;;100%_LME_S2-LME 2026_1_Sales Dept;In progress;In progress;Sale team;AP
928;5768000;250000;0;2823500;0;0;8841500;bang hieu hiflex 1 mat ngoai troi, hop den hiflex 2 mat ngoai troi day du;Larue;13/01/2026;928;New Signage Request;Huynh Nhat Minh;THANH NAM;Sign Maker Checked Marquette;Standard;Công ty TNHH MTV Quảng Cáo Phước Tiến;Ngo Dinh Khoa;Huynh Nhat Minh;1;0;0;1;0;0;0;0;0;2;2;Sign Maker Checked Marquette;Quang Nam 1;Central Mid;;;100%_LME2026_LME2026_1_Sales Dept;In progress;In progress;Sale team;AP
929;2698000;250000;0;2891250;0;0;5839250;hop den hiflex 2 mat ngoai troi day du;Larue;13/01/2026;929;New Signage Request;NGUYEN KHANH LINH;TRUC LY;Sign Maker Checked Marquette;Standard;Công ty TNHH DV Và TM Quảng Cáo An Giang;NGUYEN MINH TUAN;NGUYEN KHANH LINH;0;0;0;1;0;1;0;0;0;2;2;Sign Maker Checked Marquette;South 5;Mekong Delta 2;;;100%_LME_S5 LME 2026_1_Sales Dept;In progress;In progress;Sale team;AP
930;2698000;250000;0;925000;0;0;3873000;hop den hiflex 2 mat ngoai troi day du;Bivina;13/01/2026;930;New Signage Request;Nguyen Tin Phat;My Hanh;Sales Rep Checked Variation;Standard;Công ty TNHH Mỹ Thuật Quảng Cáo Kiến Trúc Đỗ Lê;Nguyen Quoc Dung;Nguyen Tin Phat;0;0;0;1;0;0;0;0;0;1;1;Sales Rep Checked Variation;Central 22;Central Coast North; 15/01/2026;;100%_#_LME 2026_1_Sales Dept;In progress;ASM approve;nha ve;AP
931;72500000;250000;0;105000;0;0;72855000;emblem 2 mat_phien ban 2025_ size 0.8:0.77 _tiger, led logo_ngoai troi_phien ban 2025_size 0.8:2.4_tiger, led logo_trong nha__phien ban 2025_ size 0.8:0.71m _tiger;Tiger;13/01/2026;931;New Signage Request;Ung Thanh Tam;DIEP HOANG GIA;Sign Maker Checked Marquette;Premium;Công ty TNHH MTV Quảng Cáo Phước Tiến;Le Minh Tuan;Ung Thanh Tam;0;0;0;0;3;0;0;1;3;4;1;Sign Maker Checked Marquette;Quang Nam 2;Central Mid;;;100%_LME2026_LME2026_1_Sales Dept;In progress;In progress;Sale team;AP
932;8900000;0;0;0;0;0;8900000;emblem 2 mat_phien ban 2025_ size 0.8:0.77 _tiger;Tiger;13/01/2026;932;New Signage Request;Do Van Tu;HUY NUONG;Sign Maker Checked Marquette;Premium;Công ty TNHH TM và DV Gia Thành;Nguyen Nhu Tung Linh;Do Van Tu;0;0;0;0;0;0;0;1;0;1;1;Sign Maker Checked Marquette;Ha Noi 1;Ha Noi;;;100%_VA267157_HN1_LME 2026_1_Sales Dept;In progress;In progress;Sale team;AP
933;23000000;0;0;70000;0;0;23070000;led logo_ngoai troi_phien ban 2025_size 0.8:2.4_tiger;Tiger;13/01/2026;933;New Signage Request;Do Van Tu;MAI VE QUAN;Sales Admin Full Checked;Premium;Công ty TNHH TM và DV Gia Thành;Nguyen Nhu Tung Linh;Do Van Tu;0;0;0;0;1;0;0;0;1;1;0;Sales Admin Full Checked;Ha Noi 1;Ha Noi;;;100%_VA267157_HN1_LME 2026_1_Sales Dept;In progress;In progress;Sale team;AP
